기준_년분기_코드,행정동_코드,행정동,당월_매출_금액,행정동_코드_명_y,점포_수,개업_점포_수,폐업_점포_수,개업_률,폐업_률,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,운영_영업_개월_차이,폐업_영업_개월_차이,월_평균_소득_금액,음식_지출_총금액,의료비_지출_총금액,교육_지출_총금액,아파트_단지_수,아파트_평균_시가,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,집객시설_수,총_상주인구_수,행정동코드,총인구수_합,1인가구수_합,1인_가구비,20_30_인구비,31_50_인구비,51_75_인구비,행정동_명,업소수,전분기대비_유지율,전분기대비_증감업소수,총_유동인구_수,점포수_대비_매출액,유동인구_10_30대,유동인구_40_이상,총_직장인구_수,착한가격_업소수_비중
20233,11170640,이촌2동,114521458,이촌2동,25,0,0,0.0,0.0,HH,정체,114,63,13,12,3596083,79873000,2404000,20230000,80,541443092,796063,869389,228326,185332,295847,285968,260421,409559,1549.0,734.0,0.0,329.0,628.0,674.0,495.0,157.0,26,9521,1103064.0,7539.0,1130.0,0.1498872529513198,0.2441968430826369,0.3731264093381085,0.3826767475792545,,0.0,0.0,0.0,1665452,4580858,709505,955948,2283.0,0.0
20233,11170650,이태원1동,26531943057,이태원1동,395,16,20,0.04,0.05,HH,정체,103,58,2,7,3682946,4532759000,511762000,22219000,70,632786445,1377112,1278805,165394,646464,633836,459051,334147,417027,9294.0,11818.0,0.0,6203.0,8095.0,4127.0,2053.0,634.0,71,7126,1103065.0,6902.0,2318.0,0.3358446827006665,0.3007823819182845,0.3698927847000869,0.3293248333816285,,0.0,0.0,0.0,2655917,67169476,1445694,1210225,21112.0,0.0
20233,11170660,이태원2동,8064474173,이태원2동,182,3,3,0.02,0.02,LL,다이나믹,85,46,-16,-5,3261019,810519000,59607000,6485000,169,436270648,1350382,1519160,281735,469927,666182,578988,355119,517592,527.0,399.0,0.0,143.0,331.0,256.0,131.0,65.0,60,9481,1103066.0,8699.0,2498.0,0.2871594436142085,0.2934820094263708,0.3709621795608691,0.3355558110127601,,0.0,0.0,0.0,2869542,44310297,1417844,1451699,926.0,0.0
20233,11170685,한남동,37924567613,한남동,507,14,14,0.03,0.03,LL,다이나믹,86,50,-15,-1,4381088,4651789000,818173000,253421000,414,1309674189,2675636,2871896,476805,910953,1316616,1086964,787832,968364,26809.0,9736.0,29.0,6020.0,10850.0,9621.0,8409.0,1616.0,171,19536,1103074.0,18532.0,5380.0,0.2903086552989424,0.289229440966976,0.3892726095402547,0.3214979494927693,,0.0,0.0,0.0,5547532,74801908,2704374,2843160,36545.0,0.0
20233,11170690,서빙고동,896470002,서빙고동,40,0,2,0.0,0.05,HH,정체,108,63,7,12,4208562,623561000,39624000,107130000,158,931218213,877326,939020,307013,228248,274197,357315,296428,353145,5408.0,2822.0,1.0,1464.0,2458.0,2547.0,1300.0,460.0,61,13291,1103069.0,10542.0,1568.0,0.148738379814077,0.2208309618668184,0.4594953519256308,0.3196736862075507,서빙고동,3.0,1.0,3.0,1816346,22411750,809458,1006888,8230.0,0.075
20233,11170700,보광동,3871298167,보광동,140,9,3,0.06,0.02,HH,정체,115,51,14,0,2545653,442773000,171436000,33876000,144,751925365,2125110,2019321,374929,621704,815957,784292,673473,874077,215.0,197.0,0.0,42.0,88.0,122.0,111.0,49.0,70,14985,1103070.0,14286.0,4095.0,0.2866442671146577,0.2860142797144057,0.3897522049559009,0.3242335153296934,보광동,1.0,1.0,1.0,4144431,27652129,1812590,2331842,412.0,0.007
20233,11200520,왕십리2동,2395335809,왕십리2동,88,7,7,0.08,0.08,LH,상권확장,94,53,-7,2,3474994,426350000,471453000,121288000,69,474130064,1968318,2489319,603944,720180,837751,688755,643571,963435,648.0,416.0,0.0,130.0,278.0,314.0,240.0,102.0,63,16917,1104052.0,13223.0,2320.0,0.1754518641760568,0.2823111245556984,0.4066399455494214,0.3110489298948801,왕십리제2동,4.0,1.0,4.0,4457637,27219725,2161875,2295761,1064.0,0.045
20233,11200535,왕십리도선동,13926347636,왕십리도선동,373,14,14,0.04,0.04,LL,다이나믹,85,49,-16,-2,4015131,2388947000,1929803000,374178000,108,658527615,2525001,3025459,740643,1034097,1013211,861338,823561,1077609,1377.0,1626.0,0.0,496.0,579.0,626.0,746.0,556.0,189,19658,1104071.0,17537.0,3115.0,0.1776244511604037,0.2953184695215829,0.3923704168329817,0.3123111136454353,왕십리도선동,1.0,1.0,1.0,5550460,37336052,2787951,2762508,3003.0,0.003
20233,11200540,마장동,12437187430,마장동,157,2,4,0.01,0.03,HH,정체,134,64,33,13,3021967,993647000,191830000,79264000,125,313147656,2612374,2719590,652275,868443,833058,850414,880588,1247187,4776.0,1917.0,0.0,532.0,1182.0,1539.0,2236.0,1204.0,111,22343,1104054.0,20122.0,3957.0,0.1966504323625882,0.3159228704900109,0.3678063810754398,0.3162707484345493,마장동,2.0,1.0,2.0,5331964,79217754,2353776,2978189,6693.0,0.013
20233,11200550,사근동,12188746888,사근동,245,6,6,0.02,0.02,LH,상권확장,95,52,-6,1,3099614,2609880000,486971000,44338000,102,170903029,1916064,2046450,553649,1638135,498744,395344,362778,513865,265.0,98.0,0.0,8.0,61.0,127.0,122.0,45.0,128,10998,1104055.0,13590.0,5651.0,0.4158204562178072,0.562251655629139,0.2387049300956585,0.1990434142752023,,0.0,0.0,0.0,3962514,49749987,2690528,1271987,363.0,0.0
20233,11200560,행당1동,12441842132,행당1동,255,8,11,0.03,0.04,LH,상권확장,97,52,-4,1,3900841,2875435000,1208173000,567571000,84,483661187,2275931,2553245,713947,1014757,802289,771721,688353,838110,1007.0,460.0,0.0,180.0,307.0,382.0,423.0,175.0,130,11784,1104056.0,11913.0,2280.0,0.1913875598086124,0.3178880214891295,0.3706035423486947,0.3115084361621758,행당제1동,2.0,1.0,2.0,4829176,48791537,2530993,2298184,1467.0,0.008
20233,11200570,행당2동,758823305,행당2동,44,1,3,0.02,0.07,LH,상권확장,96,55,-5,4,4408744,302264000,273280000,321270000,97,645518275,1997277,2490222,828143,526108,718112,782005,666871,966260,1.0,11.0,0.0,0.0,2.0,5.0,4.0,1.0,79,26603,1104057.0,19707.0,1962.0,0.0995585325011417,0.2460547013751459,0.4544578068706551,0.299487491754199,,0.0,0.0,0.0,4487499,17245984,2072363,2415136,12.0,0.0
20233,11200580,응봉동,313429280,응봉동,19,0,0,0.0,0.0,HL,상권축소,104,49,3,-2,3858472,98011000,36200000,42404000,215,269799393,1340335,1664612,555242,295816,468416,562441,452192,670841,247.0,348.0,0.0,145.0,158.0,129.0,103.0,60.0,56,16178,1104058.0,12752.0,1266.0,0.0992785445420326,0.2287484316185696,0.45616373902133,0.3150878293601004,,0.0,0.0,0.0,3004947,16496277,1319474,1685474,595.0,0.0
20233,11200590,금호1가동,1233182098,금호1가동,53,2,1,0.04,0.02,LH,상권확장,91,52,-10,1,4010011,237152000,235067000,230061000,193,308385556,1402191,1800003,554939,295345,566523,636906,444515,703967,625.0,1068.0,9.0,200.0,560.0,691.0,193.0,40.0,88,13659,1104059.0,10794.0,1519.0,0.1407263294422827,0.238651102464332,0.4098573281452659,0.351491569390402,금호1가동,1.0,1.0,1.0,3202194,23267586,1416807,1785388,1693.0,0.019
20233,11200615,금호2·3가동,6016128797,금호2·3가동,180,4,2,0.02,0.01,HH,정체,103,55,2,4,3751434,649000000,363849000,78526000,227,365230604,2937802,3570215,1067269,674714,1081246,1120507,992616,1571665,191.0,161.0,0.0,31.0,56.0,90.0,85.0,90.0,135,24420,1104072.0,18003.0,2516.0,0.1397544853635505,0.266344498139199,0.4089873909903905,0.3246681108704105,금호2.3가동,4.0,1.0,4.0,6508017,33422937,2823229,3684788,352.0,0.022
20233,11200620,금호4가동,3074535996,금호4가동,85,4,6,0.05,0.07,HH,정체,104,54,3,3,4442144,429910000,583604000,223341000,82,803074557,1331137,1625764,417675,316576,531578,514862,452851,723359,391.0,257.0,0.0,72.0,151.0,186.0,156.0,83.0,84,14290,1104062.0,11689.0,1840.0,0.1574129523483617,0.2622978869022158,0.4245016682350928,0.3132004448626914,,0.0,0.0,0.0,2956901,36171011,1265829,1691072,648.0,0.0
20233,11200645,옥수동,1965766478,옥수동,113,1,3,0.01,0.03,LL,다이나믹,87,48,-14,-3,4836487,919120000,590415000,248178000,126,884172349,1312293,1652493,515762,289597,525347,526650,415831,691600,793.0,1261.0,0.0,529.0,610.0,466.0,307.0,142.0,129,23133,1104073.0,18006.0,2283.0,0.1267910696434522,0.2761301788292791,0.408252804620682,0.3156170165500389,,0.0,0.0,0.0,2964786,17396163,1330706,1634081,2054.0,0.0
20233,11200650,성수1가1동,7465343010,성수1가1동,187,11,4,0.06,0.02,LH,상권확장,88,52,-13,1,3870717,1134562000,357785000,143819000,122,736732428,1486584,1565702,327369,562559,686291,496021,448232,531813,1514.0,890.0,0.0,291.0,510.0,543.0,651.0,409.0,83,16029,1104065.0,13780.0,2583.0,0.1874455732946299,0.2933236574746009,0.4205370101596516,0.2861393323657474,,0.0,0.0,0.0,3052286,39921620,1576219,1476066,2404.0,0.0
20233,11200660,성수1가2동,20559819064,성수1가2동,430,27,15,0.06,0.03,LL,다이나믹,75,50,-26,-1,3263294,3715683000,686172000,124629000,68,465824238,2707265,2871611,538942,1197453,1316300,985476,711909,828795,3782.0,1667.0,0.0,867.0,1119.0,1154.0,1184.0,1125.0,79,14754,1104066.0,14446.0,3164.0,0.2190225668004984,0.3185656929253773,0.393603765748304,0.2878305413263187,,0.0,0.0,0.0,5578876,47813532,3052695,2526180,5449.0,0.0
20233,11200670,성수2가1동,12365476799,성수2가1동,301,21,20,0.07,0.07,HL,상권축소,101,50,0,-1,2900762,2227855000,638400000,37927000,110,579181643,2555764,2367084,535949,746335,941186,762692,892995,1043690,5274.0,2971.0,32.0,1909.0,2402.0,1916.0,1340.0,646.0,109,18477,1104067.0,16544.0,3679.0,0.2223766924564797,0.2770188588007737,0.398392166344294,0.3245889748549323,,0.0,0.0,0.0,4922848,41081318,2223470,2699377,8245.0,0.0
20233,11200690,성수2가3동,29191444219,성수2가3동,512,27,17,0.05,0.03,LH,상권확장,89,54,-12,3,3358391,4682533000,1575105000,173918000,78,394279969,2747907,2683588,420822,1261984,1242947,962067,744436,799239,14522.0,8125.0,28.0,3727.0,5770.0,5670.0,4548.0,2904.0,104,10873,1104068.0,10475.0,2413.0,0.2303579952267303,0.3043436754176611,0.3673508353221957,0.3283054892601432,,0.0,0.0,0.0,5431495,57014539,2925753,2505742,22647.0,0.0
20233,11200720,송정동,1171550343,송정동,61,4,3,0.07,0.05,HH,정체,108,51,7,0,2566462,105607000,116972000,10606000,68,229184261,1496448,1443882,275546,641888,548648,489560,412101,572589,472.0,280.0,0.0,95.0,183.0,196.0,154.0,124.0,44,11173,1104069.0,10124.0,2635.0,0.2602726195179771,0.2741999209798498,0.4091268273409719,0.3166732516791782,,0.0,0.0,0.0,2940330,19205743,1466082,1474250,752.0,0.0
20233,11200790,용답동,7646037242,용답동,163,7,8,0.04,0.05,HH,정체,132,56,31,5,2484354,1074533000,3270633000,53611000,54,255078831,1733806,1797163,304897,674167,588247,545664,585430,832564,2123.0,1323.0,12.0,875.0,981.0,710.0,539.0,329.0,82,15032,1104070.0,14558.0,4365.0,0.2998351421898612,0.2669322709163346,0.4076109355680725,0.3254567935155928,용답동,1.0,1.0,1.0,3530969,46908203,1567311,1963658,3446.0,0.006
20233,11215710,화양동,35408358613,화양동,600,28,28,0.05,0.05,LL,다이나믹,81,47,-20,-4,2470026,8378939000,2678832000,189658000,195,148077507,4465528,5117220,882878,4102597,1697209,1014725,832425,1052913,752.0,348.0,0.0,125.0,162.0,285.0,354.0,174.0,167,20588,1105053.0,25476.0,15189.0,0.5962081959491285,0.6065708902496467,0.223779243209295,0.1696498665410582,화양동,1.0,1.0,1.0,9582748,59013931,6682684,2900063,1100.0,0.002
20233,11215730,군자동,13022834696,군자동,292,11,14,0.04,0.05,LL,다이나믹,94,50,-7,-1,2604535,1835801000,2039706000,91225000,233,206472588,2937661,3114491,689182,1722990,1127119,835427,704023,973411,650.0,514.0,0.0,123.0,247.0,275.0,266.0,253.0,135,19686,1105054.0,20354.0,6989.0,0.3433723101110347,0.4320035373882283,0.3176279846713177,0.2503684779404539,군자동,6.0,1.0,6.0,6052152,44598748,3539291,2512861,1164.0,0.021
20233,11215740,중곡1동,8542036882,중곡1동,190,5,10,0.03,0.05,LL,다이나믹,96,47,-5,-4,2542359,993778000,556087000,41628000,249,188044024,1899028,2046882,435975,694570,809505,599341,581361,825158,1884.0,1998.0,16.0,1029.0,751.0,775.0,921.0,390.0,74,15381,1105055.0,13662.0,3420.0,0.2503293807641634,0.315180793441663,0.3764456155760504,0.3083735909822866,중곡제1동,4.0,1.0,4.0,3945910,44958088,1940050,2005860,3882.0,0.021
20233,11215750,중곡2동,8311659688,중곡2동,187,8,16,0.04,0.09,LL,다이나믹,100,48,-1,-3,2555101,1154837000,618811000,201304000,387,185506401,2204144,2565441,710494,701799,863095,757755,724450,1011990,1320.0,936.0,0.0,285.0,455.0,596.0,547.0,373.0,104,22019,1105056.0,18270.0,3918.0,0.2144499178981937,0.3218390804597701,0.3872468527640941,0.2909140667761357,중곡제2동,2.0,1.0,2.0,4769585,44447378,2275388,2494195,2256.0,0.011
20233,11215760,중곡3동,3795409931,중곡3동,149,8,9,0.05,0.06,LL,다이나믹,99,47,-2,-4,2390961,481869000,367932000,79421000,243,176263103,2141046,2497152,567546,625795,799326,674232,791300,1179998,506.0,226.0,0.0,59.0,187.0,221.0,176.0,89.0,97,17505,1105057.0,14672.0,3672.0,0.2502726281352235,0.2945747001090512,0.3972873500545256,0.3081379498364231,중곡제3동,4.0,1.0,4.0,4638198,25472549,1992667,2645530,732.0,0.027
20233,11215770,중곡4동,5838034239,중곡4동,160,7,7,0.04,0.04,LH,상권확장,98,51,-3,0,2523958,1054901000,339132000,86014000,623,170253171,2902437,3494339,899697,833112,973395,919735,1048849,1721986,1603.0,1655.0,0.0,558.0,802.0,850.0,767.0,281.0,105,30966,1105058.0,25371.0,3918.0,0.1544282842615584,0.2784281266012376,0.401127271293997,0.3204446021047653,중곡제4동,4.0,1.0,4.0,6396776,36487713,2706204,3690570,3258.0,0.025
20233,11215780,능동,9263516433,능동,107,5,5,0.05,0.05,LH,상권확장,88,52,-13,1,2846023,1799247000,967241000,74336000,170,203223348,969070,1151062,274828,420307,454650,317940,272352,380056,952.0,569.0,0.0,213.0,360.0,400.0,309.0,239.0,47,11129,1105059.0,10000.0,3442.0,0.3442,0.3912,0.3478,0.261,능동,2.0,1.0,2.0,2120132,86574919,1149785,970348,1521.0,0.019
20233,11215810,광장동,8215647244,광장동,148,10,11,0.07,0.07,LH,상권확장,94,54,-7,3,5284540,1318468000,402688000,524962000,193,701037200,2699871,3268754,1734152,619667,653095,1130127,880400,951186,4343.0,2807.0,53.0,2228.0,1884.0,1388.0,1104.0,493.0,139,33732,1105063.0,25981.0,1431.0,0.0550787113659982,0.2335168007390015,0.5214579885300796,0.2450252107309187,,0.0,0.0,0.0,5968625,55511130,3006914,2961713,7150.0,0.0
20233,11215820,자양1동,8174304421,자양1동,248,11,11,0.04,0.04,HL,상권축소,105,49,4,-2,2745988,1516867000,1567722000,183458000,368,208444504,3708679,4146864,919579,1511945,1381149,1220748,1176744,1645380,7518.0,1967.0,0.0,641.0,1335.0,2580.0,3881.0,1048.0,106,21955,1105064.0,19986.0,5060.0,0.2531772240568398,0.3180726508555989,0.3875712999099369,0.2943560492344641,자양제1동,6.0,1.0,6.0,7855543,32960904,3812673,4042872,9485.0,0.024
20233,11215830,자양2동,4821684242,자양2동,126,5,2,0.04,0.02,HL,상권축소,103,50,2,-1,2999213,851015000,544212000,204406000,410,266950759,2510638,2830501,943392,672956,879448,896848,756625,1191872,1626.0,969.0,0.0,357.0,588.0,684.0,683.0,283.0,95,25781,1105065.0,21963.0,3442.0,0.1567181168328552,0.2842052542913081,0.4100988025315303,0.3056959431771616,자양제2동,5.0,1.0,5.0,5341139,38267335,2495796,2845345,2595.0,0.04
20233,11215840,자양3동,8503811788,자양3동,180,5,10,0.03,0.06,LL,다이나믹,90,51,-11,0,4353416,1516767000,484408000,476028000,171,503185054,3079324,3550080,1276226,928171,1031755,1072184,983080,1337991,1424.0,516.0,0.0,226.0,511.0,555.0,489.0,159.0,105,28608,1105066.0,23843.0,2517.0,0.1055655748018286,0.2779012708132365,0.4192425449817556,0.3028561842050077,자양제3동,4.0,1.0,4.0,6629404,47243398,3236152,3393255,1940.0,0.022
20233,11215847,자양4동,14464290349,자양4동,328,18,15,0.05,0.05,LL,다이나믹,99,49,-2,-2,2795134,3076851000,908921000,112558000,141,259534026,4140924,4679089,998448,1720716,1511208,1301024,1367008,1921611,446.0,115.0,0.0,2.0,53.0,149.0,172.0,185.0,106,19042,1105067.0,25301.0,6190.0,0.2446543614876882,0.2829532429548239,0.3850835935338524,0.3319631635113236,자양제4동,2.0,1.0,2.0,8820013,44098446,4230372,4589643,561.0,0.006
20233,11215850,구의1동,16142058381,구의1동,339,14,12,0.04,0.04,LL,다이나믹,101,48,0,-3,2683701,2044537000,570277000,71481000,421,182840088,3406852,3797801,911836,1398947,1378152,1166322,1031854,1317543,1974.0,1287.0,0.0,454.0,836.0,919.0,755.0,297.0,77,22151,1105060.0,19695.0,6535.0,0.3318101040873318,0.3513074384361513,0.3794871794871794,0.2692053820766692,구의제1동,7.0,1.0,7.0,7204653,47616691,3688935,3515719,3261.0,0.021
20233,11215860,구의2동,8460477733,구의2동,210,12,9,0.06,0.04,LH,상권확장,87,54,-14,3,2948328,1343761000,504805000,186079000,569,218482807,2312930,2944891,927961,679708,764937,871642,804433,1209140,1524.0,870.0,0.0,336.0,411.0,623.0,660.0,364.0,112,24579,1105061.0,20281.0,3071.0,0.1514225136827572,0.2710418618411321,0.4082638923130023,0.3206942458458656,,0.0,0.0,0.0,5257821,40287989,2372606,2885215,2394.0,0.0
20233,11215870,구의3동,15780043600,구의3동,260,6,7,0.02,0.03,HH,정체,114,56,13,5,4010979,2341945000,1244259000,810886000,319,306329165,2945436,3484233,1320890,837825,945738,1103176,1000484,1221556,6250.0,3973.0,1.0,1197.0,2155.0,2472.0,2571.0,1827.0,133,28444,1105062.0,23340.0,3303.0,0.1415167095115681,0.2924164524421593,0.4112682090831191,0.2963153384747215,,0.0,0.0,0.0,6429669,60692475,3104453,3325216,10223.0,0.0
20233,11230536,용신동,21060698128,용신동,479,11,14,0.02,0.03,HH,정체,111,53,10,2,2894254,2705933000,3757747000,223481000,212,263764070,7030709,7371802,1301567,2593499,2467520,2302720,2275653,3461552,10142.0,9464.0,0.0,2377.0,4361.0,4853.0,4832.0,3183.0,231,25063,1106081.0,26840.0,8478.0,0.3158718330849478,0.3039120715350223,0.3507451564828614,0.3453427719821162,용신동,2.0,1.0,2.0,14402511,43968054,6362586,8039925,19606.0,0.004
20233,11230545,제기동,13871303590,제기동,399,26,16,0.07,0.04,HH,정체,139,63,38,12,2792227,1427119000,1542297000,96274000,276,199334932,5880470,6243736,1341264,2661705,1455673,1517227,1731892,3416444,2637.0,1753.0,0.0,528.0,1120.0,1104.0,943.0,695.0,288,23990,1106082.0,23697.0,6288.0,0.2653500443094062,0.3154407730936405,0.3197029159809259,0.3648563109254336,제기동,4.0,1.0,4.0,12124206,34765171,5458642,6665563,4390.0,0.01
20233,11230560,전농1동,6747036827,전농1동,353,16,21,0.05,0.06,LH,상권확장,97,52,-4,1,3070695,1750932000,1164905000,207658000,236,298148257,5093035,5516031,1587791,2092815,1526024,1572908,1476447,2353081,439.0,153.0,0.0,40.0,76.0,193.0,202.0,81.0,152,28613,1106083.0,24488.0,5222.0,0.2132473048023521,0.2932456713492323,0.362749101600784,0.3440052270499836,전농제1동,1.0,1.0,1.0,10609066,19113418,5206630,5402436,592.0,0.003
20233,11230570,전농2동,2671066915,전농2동,93,0,1,0.0,0.01,LH,상권확장,98,53,-3,2,3136080,467363000,261786000,144188000,95,385704055,1153117,1353595,511680,291256,310132,404161,374505,614979,535.0,486.0,0.0,114.0,217.0,272.0,273.0,145.0,102,20201,1106084.0,17185.0,1836.0,0.106837358161187,0.2662787314518475,0.4028513238289206,0.3308699447192318,전농제2동,1.0,1.0,1.0,2506712,28721149,1113068,1393645,1021.0,0.011
20233,11230600,답십리1동,5195766409,답십리1동,144,8,7,0.06,0.05,HH,정체,102,51,1,0,3538405,1152581000,668017000,406118000,123,481259336,3124358,3615791,1153739,809754,1134972,1192297,979485,1469901,1033.0,1125.0,0.0,312.0,444.0,606.0,576.0,220.0,124,23777,1106091.0,23994.0,4478.0,0.1866299908310411,0.2961990497624406,0.4060598482954072,0.2977411019421522,,0.0,0.0,0.0,6740149,36081711,3098465,3641683,2158.0,0.0
20233,11230610,답십리2동,10462966059,답십리2동,177,4,7,0.02,0.04,HH,정체,136,56,35,5,3049260,968780000,858591000,166866000,128,367194404,3063198,3387334,883386,713525,1052818,1085330,1048775,1666698,2217.0,773.0,0.0,471.0,683.0,704.0,622.0,510.0,108,29117,1106086.0,21287.0,2885.0,0.1355287264527646,0.2283553342415558,0.4086531686005543,0.3629914971578898,답십리제2동,4.0,1.0,4.0,6450532,59112802,2649729,3800803,2990.0,0.023
20233,11230650,장안1동,21418044345,장안1동,479,21,21,0.04,0.04,HL,상권축소,110,49,9,-2,2863708,3046219000,2632401000,225376000,366,242312008,4480411,4550092,1060185,1201681,1686793,1631970,1404785,2045090,6178.0,3588.0,0.0,1315.0,1929.0,2119.0,2168.0,2235.0,192,36646,1106087.0,29896.0,4996.0,0.1671126572116671,0.2689657479261439,0.3976451699223976,0.3333890821514584,장안제1동,2.0,1.0,2.0,9030503,44714080,3948659,5081845,9766.0,0.004
20233,11230660,장안2동,18331967693,장안2동,365,17,19,0.05,0.05,HL,상권축소,101,48,0,-3,2920490,2846088000,1326713000,1025712000,278,269839336,3529066,3858022,1422059,869500,1130035,1293790,1109670,1562035,2740.0,2349.0,0.0,1587.0,989.0,1034.0,959.0,520.0,168,29924,1106088.0,25009.0,3191.0,0.1275940661361909,0.2472309968411372,0.4247270982446319,0.3280419049142308,,0.0,0.0,0.0,7387088,50224569,3421594,3965495,5089.0,0.0
20233,11230705,청량리동,10105166953,청량리동,221,8,8,0.04,0.04,HH,정체,120,56,19,5,2860315,1176804000,1140020000,71987000,111,259040718,3047973,3445181,612001,907066,840214,863119,1050165,2220590,1429.0,1222.0,0.0,455.0,806.0,509.0,491.0,390.0,154,19581,1106080.0,19656.0,3628.0,0.1845746845746845,0.2338726088726088,0.3364367114367114,0.4296906796906797,청량리동,1.0,1.0,1.0,6493154,45724737,2359281,4133874,2651.0,0.005
20233,11230710,회기동,12250628456,회기동,337,12,22,0.04,0.07,LL,다이나믹,87,46,-14,-5,3217279,2052812000,6550802000,87381000,79,195644398,2204432,2814290,686305,1974269,593675,511781,479208,773484,35.0,39.0,0.0,2.0,17.0,23.0,21.0,11.0,84,10009,1106071.0,12278.0,5665.0,0.4613943639029157,0.5584785795732204,0.2428734321550741,0.1986479882717055,,0.0,0.0,0.0,5018722,36352013,3254249,1764473,74.0,0.0
20233,11230720,휘경1동,5919649112,휘경1동,125,4,6,0.03,0.05,LH,상권확장,99,55,-2,4,2722774,954845000,564743000,91753000,69,269364510,2525619,3125082,631164,1740918,785880,682332,715365,1095040,425.0,271.0,0.0,60.0,142.0,180.0,183.0,131.0,82,12887,1106072.0,13487.0,3620.0,0.268406613776229,0.3670200934232965,0.3278712834581448,0.3051086231185586,,0.0,0.0,0.0,5650701,47357192,3157962,2492737,696.0,0.0
20233,11230730,휘경2동,2114660778,휘경2동,95,7,1,0.07,0.01,LL,다이나믹,91,50,-10,-1,3071586,375429000,394929000,69243000,210,240740232,2212291,2490813,629841,1360065,623107,589743,574782,925569,477.0,445.0,0.0,118.0,203.0,244.0,225.0,132.0,84,23906,1106073.0,20917.0,4949.0,0.2366018071425156,0.3306879571640292,0.3675001195200076,0.301811923315963,휘경제2동,1.0,1.0,1.0,4703104,22259587,2613013,2090094,922.0,0.011
20233,11230740,이문1동,7406831845,이문1동,221,4,12,0.02,0.05,HH,정체,106,54,5,3,3000929,1249989000,365676000,46824000,142,241674717,4124212,4674932,1138708,3221658,971727,1005812,986887,1474354,521.0,667.0,0.0,225.0,319.0,331.0,224.0,89.0,147,18250,1106089.0,28796.0,11334.0,0.3935963328240033,0.4280455618835949,0.3004236699541603,0.2715307681622447,이문제1동,1.0,1.0,1.0,8799144,33515076,5332093,3467053,1188.0,0.005
20233,11230750,이문2동,1710389296,이문2동,75,4,2,0.05,0.03,HH,정체,106,51,5,0,3137841,284158000,237991000,127089000,83,392500480,1805327,1983601,635349,540029,452437,649963,567592,943557,129.0,117.0,0.0,28.0,54.0,56.0,65.0,43.0,71,21209,1106090.0,18243.0,2480.0,0.1359425533081182,0.2707339801567724,0.400043852436551,0.3292221674066765,,0.0,0.0,0.0,3788928,22805190,1627815,2161112,246.0,0.0
20233,11260520,면목2동,6555476709,면목2동,214,9,16,0.04,0.07,HL,상권축소,104,47,3,-4,2322173,558808000,617157000,80815000,247,169038566,2809758,3069731,861023,704290,856792,915606,1050299,1491480,559.0,403.0,0.0,42.0,158.0,226.0,318.0,218.0,112,26072,1107052.0,22142.0,4131.0,0.1865685123295095,0.262984373588655,0.4157709330683768,0.3212446933429681,면목제2동,4.0,1.0,4.0,5879489,30633068,2422105,3457385,962.0,0.019
20233,11260540,면목4동,1642526947,면목4동,80,8,8,0.1,0.1,LL,다이나믹,95,48,-6,-3,2573570,229282000,76670000,57492000,195,193480097,2452233,2702117,809442,627658,731121,801796,847569,1336764,584.0,126.0,0.0,17.0,100.0,214.0,293.0,86.0,61,20660,1107054.0,18016.0,2965.0,0.1645759325044405,0.2729240674955595,0.3914298401420959,0.3356460923623446,면목제4동,2.0,1.0,2.0,5154350,20531586,2168221,2986129,710.0,0.025
20233,11260550,면목5동,2127926820,면목5동,69,3,2,0.04,0.03,LL,다이나믹,94,46,-7,-5,2233073,203643000,77980000,54165000,150,161532570,1094814,1232422,311399,257174,373359,386487,410270,588550,657.0,241.0,0.0,61.0,141.0,261.0,239.0,196.0,42,9670,1107055.0,9649.0,1867.0,0.1934915535288631,0.2598196704321691,0.3929940926520883,0.3471862369157426,,0.0,0.0,0.0,2327236,30839519,941932,1385307,898.0,0.0
20233,11260565,면목본동,14597172116,면목본동,318,16,16,0.05,0.05,LL,다이나믹,101,46,0,-5,2336892,1441723000,645253000,95871000,490,161046904,4416888,5076853,1069951,1391301,1564947,1393377,1711496,2362668,536.0,418.0,0.0,80.0,243.0,277.0,250.0,104.0,168,34196,1107071.0,30099.0,6761.0,0.2246254028373035,0.2847935147347088,0.3928701950230904,0.3223362902422007,면목본동,2.0,1.0,2.0,9493741,45903056,4026199,5467541,954.0,0.006
20233,11260570,면목7동,6993023537,면목7동,158,5,7,0.03,0.04,HL,상권축소,103,48,2,-3,2655671,860314000,793567000,129630000,208,206799710,3163504,3546168,809405,839969,1030351,1021192,1155585,1853169,381.0,272.0,0.0,49.0,110.0,176.0,207.0,111.0,108,22266,1107057.0,19822.0,3788.0,0.1911007970941378,0.2728281707194027,0.3756432246998284,0.3515286045807688,면목제7동,3.0,1.0,3.0,6709672,44259642,2679725,4029946,653.0,0.019
